	s_domain	domain_type	encoder_type	metric_name	metric_value	full_metric_name	clip_model_name
174	naufal_ilyasa_seraphine_ig_full_res (image)	image	fse	quality	0.68603515625	quality/naufal_ilyasa_seraphine_ig_full_res/ViT-B-32,	ViT-B-32
175	naufal_ilyasa_seraphine_ig_full_res (image)	image	fse	diversity	0.275146484375	diversity/naufal_ilyasa_seraphine_ig_full_res/ViT-B-32,	ViT-B-32
176	naufal_ilyasa_seraphine_ig_full_res (image)	image	fse_with_features	quality	0.6376953125	quality/naufal_ilyasa_seraphine_ig_full_res/ViT-B-32,	ViT-B-32
177	naufal_ilyasa_seraphine_ig_full_res (image)	image	fse_with_features	diversity	0.328369140625	diversity/naufal_ilyasa_seraphine_ig_full_res/ViT-B-32,	ViT-B-32
178	naufal_ilyasa_seraphine_ig_full_res (image)	image	fse_with_generator_shift	quality	0.65625	quality/naufal_ilyasa_seraphine_ig_full_res/ViT-B-32,	ViT-B-32
179	naufal_ilyasa_seraphine_ig_full_res (image)	image	fse_with_generator_shift	diversity	0.317626953125	diversity/naufal_ilyasa_seraphine_ig_full_res/ViT-B-32,	ViT-B-32
180	rich_d_amaru_studyfinal (image)	image	orig	quality	0.76220703125	quality/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
181	rich_d_amaru_studyfinal (image)	image	orig	diversity	0.249755859375	diversity/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
182	rich_d_amaru_studyfinal (image)	image	e4e	quality	0.7529296875	quality/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
183	rich_d_amaru_studyfinal (image)	image	e4e	diversity	0.2413330078125	diversity/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
184	rich_d_amaru_studyfinal (image)	image	fse	quality	0.7431640625	quality/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
185	rich_d_amaru_studyfinal (image)	image	fse	diversity	0.25830078125	diversity/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
186	rich_d_amaru_studyfinal (image)	image	fse_with_features	quality	0.626953125	quality/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
187	rich_d_amaru_studyfinal (image)	image	fse_with_features	diversity	0.345703125	diversity/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
188	rich_d_amaru_studyfinal (image)	image	fse_with_generator_shift	quality	0.66650390625	quality/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
189	rich_d_amaru_studyfinal (image)	image	fse_with_generator_shift	diversity	0.3251953125	diversity/rich_d_amaru_studyfinal/ViT-B-32,	ViT-B-32
190	ricardo_viana_render2 (image)	image	orig	quality	0.73486328125	quality/ricardo_viana_render2/ViT-B-32,	ViT-B-32
191	ricardo_viana_render2 (image)	image	orig	diversity	0.2366943359375	diversity/ricardo_viana_render2/ViT-B-32,	ViT-B-32
192	ricardo_viana_render2 (image)	image	e4e	quality	0.7255859375	quality/ricardo_viana_render2/ViT-B-32,	ViT-B-32
193	ricardo_viana_render2 (image)	image	e4e	diversity	0.214111328125	diversity/ricardo_viana_render2/ViT-B-32,	ViT-B-32
194	ricardo_viana_render2 (image)	image	fse	quality	0.71728515625	quality/ricardo_viana_render2/ViT-B-32,	ViT-B-32
195	ricardo_viana_render2 (image)	image	fse	diversity	0.2252197265625	diversity/ricardo_viana_render2/ViT-B-32,	ViT-B-32
196	ricardo_viana_render2 (image)	image	fse_with_features	quality	0.64599609375	quality/ricardo_viana_render2/ViT-B-32,	ViT-B-32
197	ricardo_viana_render2 (image)	image	fse_with_features	diversity	0.3212890625	diversity/ricardo_viana_render2/ViT-B-32,	ViT-B-32
198	ricardo_viana_render2 (image)	image	fse_with_generator_shift	quality	0.67236328125	quality/ricardo_viana_render2/ViT-B-32,	ViT-B-32
199	ricardo_viana_render2 (image)	image	fse_with_generator_shift	diversity	0.298828125	diversity/ricardo_viana_render2/ViT-B-32,	ViT-B-32
200	wesley_gardner_portraitstudy (image)	image	orig	quality	0.69189453125	quality/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
201	wesley_gardner_portraitstudy (image)	image	orig	diversity	0.32177734375	diversity/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
202	wesley_gardner_portraitstudy (image)	image	e4e	quality	0.68505859375	quality/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
203	wesley_gardner_portraitstudy (image)	image	e4e	diversity	0.306884765625	diversity/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
204	wesley_gardner_portraitstudy (image)	image	fse	quality	0.6611328125	quality/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
205	wesley_gardner_portraitstudy (image)	image	fse	diversity	0.326171875	diversity/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
206	wesley_gardner_portraitstudy (image)	image	fse_with_features	quality	0.55126953125	quality/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
207	wesley_gardner_portraitstudy (image)	image	fse_with_features	diversity	0.39404296875	diversity/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
208	wesley_gardner_portraitstudy (image)	image	fse_with_generator_shift	quality	0.5869140625	quality/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
209	wesley_gardner_portraitstudy (image)	image	fse_with_generator_shift	diversity	0.37939453125	diversity/wesley_gardner_portraitstudy/ViT-B-32,	ViT-B-32
210	titan_erwin (image)	image	orig	quality	0.8193359375	quality/titan_erwin/ViT-B-32,	ViT-B-32
211	titan_erwin (image)	image	orig	diversity	0.208740234375	diversity/titan_erwin/ViT-B-32,	ViT-B-32
212	titan_erwin (image)	image	e4e	quality	0.83203125	quality/titan_erwin/ViT-B-32,	ViT-B-32
213	titan_erwin (image)	image	e4e	diversity	0.189208984375	diversity/titan_erwin/ViT-B-32,	ViT-B-32
214	titan_erwin (image)	image	fse	quality	0.81005859375	quality/titan_erwin/ViT-B-32,	ViT-B-32
215	titan_erwin (image)	image	fse	diversity	0.1968994140625	diversity/titan_erwin/ViT-B-32,	ViT-B-32
216	titan_erwin (image)	image	fse_with_features	quality	0.69580078125	quality/titan_erwin/ViT-B-32,	ViT-B-32
217	titan_erwin (image)	image	fse_with_features	diversity	0.294677734375	diversity/titan_erwin/ViT-B-32,	ViT-B-32
218	titan_erwin (image)	image	fse_with_generator_shift	quality	0.74609375	quality/titan_erwin/ViT-B-32,	ViT-B-32
219	titan_erwin (image)	image	fse_with_generator_shift	diversity	0.25732421875	diversity/titan_erwin/ViT-B-32,	ViT-B-32
220	edvard_munch_painting (text)	text	orig	quality	0.321533203125	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
221	edvard_munch_painting (text)	text	orig	diversity	0.12213134765625	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
222	edvard_munch_painting (text)	text	e4e	quality	0.31884765625	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
223	edvard_munch_painting (text)	text	e4e	diversity	0.10748291015625	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
224	edvard_munch_painting (text)	text	fse	quality	0.31982421875	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
225	edvard_munch_painting (text)	text	fse	diversity	0.09368896484375	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
226	edvard_munch_painting (text)	text	fse_with_features	quality	0.2744140625	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
227	edvard_munch_painting (text)	text	fse_with_features	diversity	0.214599609375	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
228	edvard_munch_painting (text)	text	fse_with_generator_shift	quality	0.30810546875	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
229	edvard_munch_painting (text)	text	fse_with_generator_shift	diversity	0.11517333984375	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
230	the_thanos (text)	text	orig	quality	0.3330078125	quality/the_thanos/ViT-B-32,	ViT-B-32
231	the_thanos (text)	text	orig	diversity	0.1534423828125	diversity/the_thanos/ViT-B-32,	ViT-B-32
232	the_thanos (text)	text	e4e	quality	0.333740234375	quality/the_thanos/ViT-B-32,	ViT-B-32
233	the_thanos (text)	text	e4e	diversity	0.12261962890625	diversity/the_thanos/ViT-B-32,	ViT-B-32
234	the_thanos (text)	text	fse	quality	0.338623046875	quality/the_thanos/ViT-B-32,	ViT-B-32
235	the_thanos (text)	text	fse	diversity	0.1300048828125	diversity/the_thanos/ViT-B-32,	ViT-B-32
236	the_thanos (text)	text	fse_with_features	quality	0.29296875	quality/the_thanos/ViT-B-32,	ViT-B-32
237	the_thanos (text)	text	fse_with_features	diversity	0.269775390625	diversity/the_thanos/ViT-B-32,	ViT-B-32
238	the_thanos (text)	text	fse_with_generator_shift	quality	0.32373046875	quality/the_thanos/ViT-B-32,	ViT-B-32
239	the_thanos (text)	text	fse_with_generator_shift	diversity	0.1815185546875	diversity/the_thanos/ViT-B-32,	ViT-B-32
240	tolkien_elf_indomain (text)	text	orig	quality	0.3203125	quality/tolkien_elf/ViT-B-32,	ViT-B-32
241	tolkien_elf_indomain (text)	text	orig	diversity	0.272705078125	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
242	tolkien_elf_indomain (text)	text	e4e	quality	0.315185546875	quality/tolkien_elf/ViT-B-32,	ViT-B-32
243	tolkien_elf_indomain (text)	text	e4e	diversity	0.271240234375	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
244	tolkien_elf_indomain (text)	text	fse	quality	0.312255859375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
245	tolkien_elf_indomain (text)	text	fse	diversity	0.26416015625	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
246	tolkien_elf_indomain (text)	text	fse_with_features	quality	0.27099609375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
247	tolkien_elf_indomain (text)	text	fse_with_features	diversity	0.335205078125	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
248	tolkien_elf_indomain (text)	text	fse_with_generator_shift	quality	0.27099609375	quality/tolkien_elf/ViT-B-32,	ViT-B-32
249	tolkien_elf_indomain (text)	text	fse_with_generator_shift	diversity	0.335205078125	diversity/tolkien_elf/ViT-B-32,	ViT-B-32
250	neanderthal_indomain (text)	text	orig	quality	0.3291015625	quality/the_neanderthal/ViT-B-32,	ViT-B-32
251	neanderthal_indomain (text)	text	orig	diversity	0.24560546875	diversity/the_neanderthal/ViT-B-32,	ViT-B-32
252	neanderthal_indomain (text)	text	e4e	quality	0.324951171875	quality/the_neanderthal/ViT-B-32,	ViT-B-32
253	neanderthal_indomain (text)	text	e4e	diversity	0.242431640625	diversity/the_neanderthal/ViT-B-32,	ViT-B-32
254	neanderthal_indomain (text)	text	fse	quality	0.33056640625	quality/the_neanderthal/ViT-B-32,	ViT-B-32
255	neanderthal_indomain (text)	text	fse	diversity	0.2261962890625	diversity/the_neanderthal/ViT-B-32,	ViT-B-32
256	neanderthal_indomain (text)	text	fse_with_features	quality	0.294921875	quality/the_neanderthal/ViT-B-32,	ViT-B-32
257	neanderthal_indomain (text)	text	fse_with_features	diversity	0.316162109375	diversity/the_neanderthal/ViT-B-32,	ViT-B-32
258	neanderthal_indomain (text)	text	fse_with_generator_shift	quality	0.294921875	quality/the_neanderthal/ViT-B-32,	ViT-B-32
259	neanderthal_indomain (text)	text	fse_with_generator_shift	diversity	0.316162109375	diversity/the_neanderthal/ViT-B-32,	ViT-B-32
260	modigliani_painting (text)	text	orig	quality	0.3701171875	quality/modigliani_painting/ViT-B-32,	ViT-B-32
261	modigliani_painting (text)	text	orig	diversity	0.1309814453125	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
262	modigliani_painting (text)	text	e4e	quality	0.369140625	quality/modigliani_painting/ViT-B-32,	ViT-B-32
263	modigliani_painting (text)	text	e4e	diversity	0.116455078125	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
264	modigliani_painting (text)	text	fse	quality	0.369140625	quality/modigliani_painting/ViT-B-32,	ViT-B-32
265	modigliani_painting (text)	text	fse	diversity	0.11920166015625	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
266	modigliani_painting (text)	text	fse_with_features	quality	0.302978515625	quality/modigliani_painting/ViT-B-32,	ViT-B-32
267	modigliani_painting (text)	text	fse_with_features	diversity	0.25341796875	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
268	modigliani_painting (text)	text	fse_with_generator_shift	quality	0.343505859375	quality/modigliani_painting/ViT-B-32,	ViT-B-32
269	modigliani_painting (text)	text	fse_with_generator_shift	diversity	0.1697998046875	diversity/modigliani_painting/ViT-B-32,	ViT-B-32
270	sketch (text)	text	orig	quality	0.27392578125	quality/sketch/ViT-B-32,	ViT-B-32
271	sketch (text)	text	orig	diversity	0.156005859375	diversity/sketch/ViT-B-32,	ViT-B-32
272	sketch (text)	text	e4e	quality	0.262939453125	quality/sketch/ViT-B-32,	ViT-B-32
273	sketch (text)	text	e4e	diversity	0.1729736328125	diversity/sketch/ViT-B-32,	ViT-B-32
274	sketch (text)	text	fse	quality	0.261962890625	quality/sketch/ViT-B-32,	ViT-B-32
275	sketch (text)	text	fse	diversity	0.1636962890625	diversity/sketch/ViT-B-32,	ViT-B-32
276	sketch (text)	text	fse_with_features	quality	0.252685546875	quality/sketch/ViT-B-32,	ViT-B-32
277	sketch (text)	text	fse_with_features	diversity	0.299072265625	diversity/sketch/ViT-B-32,	ViT-B-32
278	sketch (text)	text	fse_with_generator_shift	quality	0.258056640625	quality/sketch/ViT-B-32,	ViT-B-32
279	sketch (text)	text	fse_with_generator_shift	diversity	0.2568359375	diversity/sketch/ViT-B-32,	ViT-B-32
280	hulk (text)	text	orig	quality	0.30517578125	quality/hulk/ViT-B-32,	ViT-B-32
281	hulk (text)	text	orig	diversity	0.1895751953125	diversity/hulk/ViT-B-32,	ViT-B-32
282	hulk (text)	text	e4e	quality	0.304931640625	quality/hulk/ViT-B-32,	ViT-B-32
283	hulk (text)	text	e4e	diversity	0.212646484375	diversity/hulk/ViT-B-32,	ViT-B-32
284	hulk (text)	text	fse	quality	0.30859375	quality/hulk/ViT-B-32,	ViT-B-32
285	hulk (text)	text	fse	diversity	0.188720703125	diversity/hulk/ViT-B-32,	ViT-B-32
286	hulk (text)	text	fse_with_features	quality	0.289306640625	quality/hulk/ViT-B-32,	ViT-B-32
287	hulk (text)	text	fse_with_features	diversity	0.2724609375	diversity/hulk/ViT-B-32,	ViT-B-32
288	hulk (text)	text	fse_with_generator_shift	quality	0.289306640625	quality/hulk/ViT-B-32,	ViT-B-32
289	hulk (text)	text	fse_with_generator_shift	diversity	0.2724609375	diversity/hulk/ViT-B-32,	ViT-B-32
290	minimalist_drawing (text)	text	orig	quality	0.2454833984375	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
291	minimalist_drawing (text)	text	orig	diversity	0.2509765625	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
292	minimalist_drawing (text)	text	e4e	quality	0.244384765625	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
293	minimalist_drawing (text)	text	e4e	diversity	0.257080078125	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
294	minimalist_drawing (text)	text	fse	quality	0.2435302734375	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
295	minimalist_drawing (text)	text	fse	diversity	0.255859375	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
296	minimalist_drawing (text)	text	fse_with_features	quality	0.232177734375	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
297	minimalist_drawing (text)	text	fse_with_features	diversity	0.296875	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
298	minimalist_drawing (text)	text	fse_with_generator_shift	quality	0.232177734375	quality/minimalist_drawing/ViT-B-32,	ViT-B-32
299	minimalist_drawing (text)	text	fse_with_generator_shift	diversity	0.296875	diversity/minimalist_drawing/ViT-B-32,	ViT-B-32
300	zombie_indomain (text)	text	orig	quality	0.30322265625	quality/the_zombie/ViT-B-32,	ViT-B-32
301	zombie_indomain (text)	text	orig	diversity	0.1910400390625	diversity/the_zombie/ViT-B-32,	ViT-B-32
302	zombie_indomain (text)	text	e4e	quality	0.291015625	quality/the_zombie/ViT-B-32,	ViT-B-32
303	zombie_indomain (text)	text	e4e	diversity	0.2161865234375	diversity/the_zombie/ViT-B-32,	ViT-B-32
304	zombie_indomain (text)	text	fse	quality	0.29541015625	quality/the_zombie/ViT-B-32,	ViT-B-32
305	zombie_indomain (text)	text	fse	diversity	0.197509765625	diversity/the_zombie/ViT-B-32,	ViT-B-32
306	zombie_indomain (text)	text	fse_with_features	quality	0.28662109375	quality/the_zombie/ViT-B-32,	ViT-B-32
307	zombie_indomain (text)	text	fse_with_features	diversity	0.265869140625	diversity/the_zombie/ViT-B-32,	ViT-B-32
308	zombie_indomain (text)	text	fse_with_generator_shift	quality	0.28662109375	quality/the_zombie/ViT-B-32,	ViT-B-32
309	zombie_indomain (text)	text	fse_with_generator_shift	diversity	0.265869140625	diversity/the_zombie/ViT-B-32,	ViT-B-32
310	pop_art_indomain (text)	text	orig	quality	0.296875	quality/pop_art/ViT-B-32,	ViT-B-32
311	pop_art_indomain (text)	text	orig	diversity	0.264892578125	diversity/pop_art/ViT-B-32,	ViT-B-32
312	pop_art_indomain (text)	text	e4e	quality	0.29541015625	quality/pop_art/ViT-B-32,	ViT-B-32
313	pop_art_indomain (text)	text	e4e	diversity	0.2568359375	diversity/pop_art/ViT-B-32,	ViT-B-32
314	pop_art_indomain (text)	text	fse	quality	0.293701171875	quality/pop_art/ViT-B-32,	ViT-B-32
315	pop_art_indomain (text)	text	fse	diversity	0.266845703125	diversity/pop_art/ViT-B-32,	ViT-B-32
316	pop_art_indomain (text)	text	fse_with_features	quality	0.28271484375	quality/pop_art/ViT-B-32,	ViT-B-32
317	pop_art_indomain (text)	text	fse_with_features	diversity	0.325927734375	diversity/pop_art/ViT-B-32,	ViT-B-32
318	pop_art_indomain (text)	text	fse_with_generator_shift	quality	0.28271484375	quality/pop_art/ViT-B-32,	ViT-B-32
319	pop_art_indomain (text)	text	fse_with_generator_shift	diversity	0.325927734375	diversity/pop_art/ViT-B-32,	ViT-B-32
320	pixar (text)	text	orig	quality	0.34228515625	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
321	pixar (text)	text	orig	diversity	0.1588134765625	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
322	pixar (text)	text	e4e	quality	0.34130859375	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
323	pixar (text)	text	e4e	diversity	0.138916015625	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
324	pixar (text)	text	fse	quality	0.3427734375	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
325	pixar (text)	text	fse	diversity	0.133056640625	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
326	pixar (text)	text	fse_with_features	quality	0.3056640625	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
327	pixar (text)	text	fse_with_features	diversity	0.2568359375	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
328	pixar (text)	text	fse_with_generator_shift	quality	0.33251953125	quality/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
329	pixar (text)	text	fse_with_generator_shift	diversity	0.184326171875	diversity/3d_render_in_the_style_of_pixar/ViT-B-32,	ViT-B-32
330	hulk_indomain (text)	text	orig	quality	0.301025390625	quality/hulk/ViT-B-32,	ViT-B-32
331	hulk_indomain (text)	text	orig	diversity	0.251220703125	diversity/hulk/ViT-B-32,	ViT-B-32
332	hulk_indomain (text)	text	e4e	quality	0.2919921875	quality/hulk/ViT-B-32,	ViT-B-32
333	hulk_indomain (text)	text	e4e	diversity	0.302001953125	diversity/hulk/ViT-B-32,	ViT-B-32
334	hulk_indomain (text)	text	fse	quality	0.29443359375	quality/hulk/ViT-B-32,	ViT-B-32
335	hulk_indomain (text)	text	fse	diversity	0.28369140625	diversity/hulk/ViT-B-32,	ViT-B-32
336	hulk_indomain (text)	text	fse_with_features	quality	0.26904296875	quality/hulk/ViT-B-32,	ViT-B-32
337	hulk_indomain (text)	text	fse_with_features	diversity	0.345458984375	diversity/hulk/ViT-B-32,	ViT-B-32
338	hulk_indomain (text)	text	fse_with_generator_shift	quality	0.26904296875	quality/hulk/ViT-B-32,	ViT-B-32
339	hulk_indomain (text)	text	fse_with_generator_shift	diversity	0.345458984375	diversity/hulk/ViT-B-32,	ViT-B-32
340	edvard_munch_painting_indomain (text)	text	orig	quality	0.281494140625	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
341	edvard_munch_painting_indomain (text)	text	orig	diversity	0.2392578125	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
342	edvard_munch_painting_indomain (text)	text	e4e	quality	0.2744140625	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
343	edvard_munch_painting_indomain (text)	text	e4e	diversity	0.2230224609375	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
344	edvard_munch_painting_indomain (text)	text	fse	quality	0.27978515625	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
345	edvard_munch_painting_indomain (text)	text	fse	diversity	0.2069091796875	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
346	edvard_munch_painting_indomain (text)	text	fse_with_features	quality	0.247802734375	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
347	edvard_munch_painting_indomain (text)	text	fse_with_features	diversity	0.294189453125	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
348	edvard_munch_painting_indomain (text)	text	fse_with_generator_shift	quality	0.247802734375	quality/edvard_munch_painting/ViT-B-32,	ViT-B-32
349	edvard_munch_painting_indomain (text)	text	fse_with_generator_shift	diversity	0.294189453125	diversity/edvard_munch_painting/ViT-B-32,	ViT-B-32
350	frida_kahlo_painting (text)	text	orig	quality	0.332763671875	quality/frida_kahlo_painting/ViT-B-32,	ViT-B-32
351	frida_kahlo_painting (text)	text	orig	diversity	0.1966552734375	diversity/frida_kahlo_painting/ViT-B-32,	ViT-B-32
352	frida_kahlo_painting (text)	text	e4e	quality	0.329345703125	quality/frida_kahlo_painting/ViT-B-32,	ViT-B-32
353	frida_kahlo_painting (text)	text	e4e	diversity	0.19384765625	diversity/frida_kahlo_painting/ViT-B-32,	ViT-B-32
354	frida_kahlo_painting (text)	text	fse	quality	0.3271484375	quality/frida_kahlo_painting/ViT-B-32,	ViT-B-32
355	frida_kahlo_painting (text)	text	fse	diversity	0.2060546875	diversity/frida_kahlo_painting/ViT-B-32,	ViT-B-32
356	frida_kahlo_painting (text)	text	fse_with_features	quality	0.287353515625	quality/frida_kahlo_painting/ViT-B-32,	ViT-B-32
