	s_domain	encoder_type	metric_name	metric_value
218	anastasia	fse_with_generator_shift	quality/anastasia/ViT-B-16,	0.2548828125
219	anastasia	fse_with_generator_shift	diversity/anastasia/ViT-B-16,	0.287353515625
220	sketch	orig	quality/sketch/ViT-B-32,	0.27392578125
221	sketch	orig	diversity/sketch/ViT-B-32,	0.154296875
222	sketch	orig	quality/sketch/ViT-B-16,	0.278076171875
223	sketch	orig	diversity/sketch/ViT-B-16,	0.1602783203125
224	sketch	e4e	quality/sketch/ViT-B-32,	0.262939453125
225	sketch	e4e	diversity/sketch/ViT-B-32,	0.1729736328125
226	sketch	e4e	quality/sketch/ViT-B-16,	0.26611328125
227	sketch	e4e	diversity/sketch/ViT-B-16,	0.166015625
228	sketch	fse	quality/sketch/ViT-B-32,	0.261962890625
229	sketch	fse	diversity/sketch/ViT-B-32,	0.1636962890625
230	sketch	fse	quality/sketch/ViT-B-16,	0.263916015625
231	sketch	fse	diversity/sketch/ViT-B-16,	0.1556396484375
232	sketch	fse_with_features	quality/sketch/ViT-B-32,	0.252685546875
233	sketch	fse_with_features	diversity/sketch/ViT-B-32,	0.299072265625
234	sketch	fse_with_features	quality/sketch/ViT-B-16,	0.25634765625
235	sketch	fse_with_features	diversity/sketch/ViT-B-16,	0.280029296875
236	sketch	fse_with_generator_shift	quality/sketch/ViT-B-32,	0.258056640625
237	sketch	fse_with_generator_shift	diversity/sketch/ViT-B-32,	0.2568359375
238	sketch	fse_with_generator_shift	quality/sketch/ViT-B-16,	0.262451171875
239	sketch	fse_with_generator_shift	diversity/sketch/ViT-B-16,	0.2435302734375
240	maria_trepalina_img_6833_1	orig	quality/maria_trepalina/ViT-B-32,	0.220458984375
241	maria_trepalina_img_6833_1	orig	diversity/maria_trepalina/ViT-B-32,	0.253662109375
242	maria_trepalina_img_6833_1	orig	quality/maria_trepalina/ViT-B-16,	0.2305908203125
243	maria_trepalina_img_6833_1	orig	diversity/maria_trepalina/ViT-B-16,	0.232177734375
244	maria_trepalina_img_6833_1	e4e	quality/maria_trepalina/ViT-B-32,	0.2257080078125
245	maria_trepalina_img_6833_1	e4e	diversity/maria_trepalina/ViT-B-32,	0.244873046875
246	maria_trepalina_img_6833_1	e4e	quality/maria_trepalina/ViT-B-16,	0.232666015625
247	maria_trepalina_img_6833_1	e4e	diversity/maria_trepalina/ViT-B-16,	0.21826171875
248	maria_trepalina_img_6833_1	fse	quality/maria_trepalina/ViT-B-32,	0.2257080078125
249	maria_trepalina_img_6833_1	fse	diversity/maria_trepalina/ViT-B-32,	0.25390625
250	maria_trepalina_img_6833_1	fse	quality/maria_trepalina/ViT-B-16,	0.23486328125
251	maria_trepalina_img_6833_1	fse	diversity/maria_trepalina/ViT-B-16,	0.2264404296875
252	maria_trepalina_img_6833_1	fse_with_features	quality/maria_trepalina/ViT-B-32,	0.2242431640625
253	maria_trepalina_img_6833_1	fse_with_features	diversity/maria_trepalina/ViT-B-32,	0.327392578125
254	maria_trepalina_img_6833_1	fse_with_features	quality/maria_trepalina/ViT-B-16,	0.23828125
255	maria_trepalina_img_6833_1	fse_with_features	diversity/maria_trepalina/ViT-B-16,	0.285888671875
256	maria_trepalina_img_6833_1	fse_with_generator_shift	quality/maria_trepalina/ViT-B-32,	0.2237548828125
257	maria_trepalina_img_6833_1	fse_with_generator_shift	diversity/maria_trepalina/ViT-B-32,	0.3134765625
258	maria_trepalina_img_6833_1	fse_with_generator_shift	quality/maria_trepalina/ViT-B-16,	0.2386474609375
259	maria_trepalina_img_6833_1	fse_with_generator_shift	diversity/maria_trepalina/ViT-B-16,	0.275634765625
260	rain_artwork_dtiyschallennge	orig	quality/rain_artwork_dtiyschallennge/ViT-B-32,	0.1944580078125
261	rain_artwork_dtiyschallennge	orig	diversity/rain_artwork_dtiyschallennge/ViT-B-32,	0.2099609375
262	rain_artwork_dtiyschallennge	orig	quality/rain_artwork_dtiyschallennge/ViT-B-16,	0.218505859375
263	rain_artwork_dtiyschallennge	orig	diversity/rain_artwork_dtiyschallennge/ViT-B-16,	0.2037353515625
264	rain_artwork_dtiyschallennge	e4e	quality/rain_artwork_dtiyschallennge/ViT-B-32,	0.1966552734375
265	rain_artwork_dtiyschallennge	e4e	diversity/rain_artwork_dtiyschallennge/ViT-B-32,	0.1956787109375
266	rain_artwork_dtiyschallennge	e4e	quality/rain_artwork_dtiyschallennge/ViT-B-16,	0.2200927734375
267	rain_artwork_dtiyschallennge	e4e	diversity/rain_artwork_dtiyschallennge/ViT-B-16,	0.1824951171875
268	rain_artwork_dtiyschallennge	fse	quality/rain_artwork_dtiyschallennge/ViT-B-32,	0.1961669921875
269	rain_artwork_dtiyschallennge	fse	diversity/rain_artwork_dtiyschallennge/ViT-B-32,	0.1993408203125
270	rain_artwork_dtiyschallennge	fse	quality/rain_artwork_dtiyschallennge/ViT-B-16,	0.2208251953125
271	rain_artwork_dtiyschallennge	fse	diversity/rain_artwork_dtiyschallennge/ViT-B-16,	0.1832275390625
272	rain_artwork_dtiyschallennge	fse_with_features	quality/rain_artwork_dtiyschallennge/ViT-B-32,	0.1986083984375
273	rain_artwork_dtiyschallennge	fse_with_features	diversity/rain_artwork_dtiyschallennge/ViT-B-32,	0.29150390625
274	rain_artwork_dtiyschallennge	fse_with_features	quality/rain_artwork_dtiyschallennge/ViT-B-16,	0.222900390625
275	rain_artwork_dtiyschallennge	fse_with_features	diversity/rain_artwork_dtiyschallennge/ViT-B-16,	0.269287109375
276	rain_artwork_dtiyschallennge	fse_with_generator_shift	quality/rain_artwork_dtiyschallennge/ViT-B-32,	0.1981201171875
277	rain_artwork_dtiyschallennge	fse_with_generator_shift	diversity/rain_artwork_dtiyschallennge/ViT-B-32,	0.2646484375
278	rain_artwork_dtiyschallennge	fse_with_generator_shift	quality/rain_artwork_dtiyschallennge/ViT-B-16,	0.2236328125
279	rain_artwork_dtiyschallennge	fse_with_generator_shift	diversity/rain_artwork_dtiyschallennge/ViT-B-16,	0.2479248046875
280	mermaid	orig	quality/mermaid/ViT-B-32,	0.224609375
281	mermaid	orig	diversity/mermaid/ViT-B-32,	0.2000732421875
282	mermaid	orig	quality/mermaid/ViT-B-16,	0.22412109375
283	mermaid	orig	diversity/mermaid/ViT-B-16,	0.190673828125
284	mermaid	e4e	quality/mermaid/ViT-B-32,	0.228515625
285	mermaid	e4e	diversity/mermaid/ViT-B-32,	0.163818359375
286	mermaid	e4e	quality/mermaid/ViT-B-16,	0.2271728515625
287	mermaid	e4e	diversity/mermaid/ViT-B-16,	0.15966796875
288	mermaid	fse	quality/mermaid/ViT-B-32,	0.2305908203125
289	mermaid	fse	diversity/mermaid/ViT-B-32,	0.17236328125
290	mermaid	fse	quality/mermaid/ViT-B-16,	0.2254638671875
291	mermaid	fse	diversity/mermaid/ViT-B-16,	0.1605224609375
292	mermaid	fse_with_features	quality/mermaid/ViT-B-32,	0.217041015625
293	mermaid	fse_with_features	diversity/mermaid/ViT-B-32,	0.290283203125
294	mermaid	fse_with_features	quality/mermaid/ViT-B-16,	0.2198486328125
295	mermaid	fse_with_features	diversity/mermaid/ViT-B-16,	0.26318359375
296	mermaid	fse_with_generator_shift	quality/mermaid/ViT-B-32,	0.2236328125
297	mermaid	fse_with_generator_shift	diversity/mermaid/ViT-B-32,	0.2445068359375
298	mermaid	fse_with_generator_shift	quality/mermaid/ViT-B-16,	0.22607421875
299	mermaid	fse_with_generator_shift	diversity/mermaid/ViT-B-16,	0.2244873046875
300	truc_huynh_hex_009v2	orig	quality/truc_huynh_hex/ViT-B-32,	0.2354736328125
301	truc_huynh_hex_009v2	orig	diversity/truc_huynh_hex/ViT-B-32,	0.244140625
302	truc_huynh_hex_009v2	orig	quality/truc_huynh_hex/ViT-B-16,	0.2281494140625
303	truc_huynh_hex_009v2	orig	diversity/truc_huynh_hex/ViT-B-16,	0.2274169921875
304	truc_huynh_hex_009v2	e4e	quality/truc_huynh_hex/ViT-B-32,	0.2364501953125
305	truc_huynh_hex_009v2	e4e	diversity/truc_huynh_hex/ViT-B-32,	0.2412109375
306	truc_huynh_hex_009v2	e4e	quality/truc_huynh_hex/ViT-B-16,	0.2255859375
307	truc_huynh_hex_009v2	e4e	diversity/truc_huynh_hex/ViT-B-16,	0.2235107421875
308	truc_huynh_hex_009v2	fse	quality/truc_huynh_hex/ViT-B-32,	0.2344970703125
309	truc_huynh_hex_009v2	fse	diversity/truc_huynh_hex/ViT-B-32,	0.244873046875
310	truc_huynh_hex_009v2	fse	quality/truc_huynh_hex/ViT-B-16,	0.227294921875
311	truc_huynh_hex_009v2	fse	diversity/truc_huynh_hex/ViT-B-16,	0.2314453125
312	truc_huynh_hex_009v2	fse_with_features	quality/truc_huynh_hex/ViT-B-32,	0.227294921875
313	truc_huynh_hex_009v2	fse_with_features	diversity/truc_huynh_hex/ViT-B-32,	0.31787109375
314	truc_huynh_hex_009v2	fse_with_features	quality/truc_huynh_hex/ViT-B-16,	0.228271484375
315	truc_huynh_hex_009v2	fse_with_features	diversity/truc_huynh_hex/ViT-B-16,	0.285888671875
316	truc_huynh_hex_009v2	fse_with_generator_shift	quality/truc_huynh_hex/ViT-B-32,	0.2283935546875
317	truc_huynh_hex_009v2	fse_with_generator_shift	diversity/truc_huynh_hex/ViT-B-32,	0.30224609375
318	truc_huynh_hex_009v2	fse_with_generator_shift	quality/truc_huynh_hex/ViT-B-16,	0.2288818359375
319	truc_huynh_hex_009v2	fse_with_generator_shift	diversity/truc_huynh_hex/ViT-B-16,	0.2763671875
320	speed_paint	orig	quality/speed_paint/ViT-B-32,	0.2431640625
321	speed_paint	orig	diversity/speed_paint/ViT-B-32,	0.251220703125
322	speed_paint	orig	quality/speed_paint/ViT-B-16,	0.2445068359375
323	speed_paint	orig	diversity/speed_paint/ViT-B-16,	0.22802734375
324	speed_paint	e4e	quality/speed_paint/ViT-B-32,	0.244384765625
325	speed_paint	e4e	diversity/speed_paint/ViT-B-32,	0.234375
326	speed_paint	e4e	quality/speed_paint/ViT-B-16,	0.2462158203125
327	speed_paint	e4e	diversity/speed_paint/ViT-B-16,	0.20849609375
328	speed_paint	fse	quality/speed_paint/ViT-B-32,	0.239990234375
329	speed_paint	fse	diversity/speed_paint/ViT-B-32,	0.24853515625
330	speed_paint	fse	quality/speed_paint/ViT-B-16,	0.2410888671875
331	speed_paint	fse	diversity/speed_paint/ViT-B-16,	0.2200927734375
332	speed_paint	fse_with_features	quality/speed_paint/ViT-B-32,	0.2255859375
333	speed_paint	fse_with_features	diversity/speed_paint/ViT-B-32,	0.35205078125
334	speed_paint	fse_with_features	quality/speed_paint/ViT-B-16,	0.22900390625
335	speed_paint	fse_with_features	diversity/speed_paint/ViT-B-16,	0.309326171875
336	speed_paint	fse_with_generator_shift	quality/speed_paint/ViT-B-32,	0.229736328125
337	speed_paint	fse_with_generator_shift	diversity/speed_paint/ViT-B-32,	0.32861328125
338	speed_paint	fse_with_generator_shift	quality/speed_paint/ViT-B-16,	0.232421875
339	speed_paint	fse_with_generator_shift	diversity/speed_paint/ViT-B-16,	0.289306640625
340	naufal_ilyasa_seraphine_ig_full_res	orig	quality/naufal_ilyasa_seraphine/ViT-B-32,	0.217041015625
341	naufal_ilyasa_seraphine_ig_full_res	orig	diversity/naufal_ilyasa_seraphine/ViT-B-32,	0.278076171875
342	naufal_ilyasa_seraphine_ig_full_res	orig	quality/naufal_ilyasa_seraphine/ViT-B-16,	0.227783203125
343	naufal_ilyasa_seraphine_ig_full_res	orig	diversity/naufal_ilyasa_seraphine/ViT-B-16,	0.2548828125
344	naufal_ilyasa_seraphine_ig_full_res	e4e	quality/naufal_ilyasa_seraphine/ViT-B-32,	0.22314453125
345	naufal_ilyasa_seraphine_ig_full_res	e4e	diversity/naufal_ilyasa_seraphine/ViT-B-32,	0.271240234375
346	naufal_ilyasa_seraphine_ig_full_res	e4e	quality/naufal_ilyasa_seraphine/ViT-B-16,	0.2313232421875
347	naufal_ilyasa_seraphine_ig_full_res	e4e	diversity/naufal_ilyasa_seraphine/ViT-B-16,	0.24365234375
348	naufal_ilyasa_seraphine_ig_full_res	fse	quality/naufal_ilyasa_seraphine/ViT-B-32,	0.2227783203125
349	naufal_ilyasa_seraphine_ig_full_res	fse	diversity/naufal_ilyasa_seraphine/ViT-B-32,	0.275146484375
350	naufal_ilyasa_seraphine_ig_full_res	fse	quality/naufal_ilyasa_seraphine/ViT-B-16,	0.23388671875
351	naufal_ilyasa_seraphine_ig_full_res	fse	diversity/naufal_ilyasa_seraphine/ViT-B-16,	0.2490234375
352	naufal_ilyasa_seraphine_ig_full_res	fse_with_features	quality/naufal_ilyasa_seraphine/ViT-B-32,	0.215576171875
353	naufal_ilyasa_seraphine_ig_full_res	fse_with_features	diversity/naufal_ilyasa_seraphine/ViT-B-32,	0.328369140625
354	naufal_ilyasa_seraphine_ig_full_res	fse_with_features	quality/naufal_ilyasa_seraphine/ViT-B-16,	0.2322998046875
355	naufal_ilyasa_seraphine_ig_full_res	fse_with_features	diversity/naufal_ilyasa_seraphine/ViT-B-16,	0.296142578125
356	naufal_ilyasa_seraphine_ig_full_res	fse_with_generator_shift	quality/naufal_ilyasa_seraphine/ViT-B-32,	0.2158203125
357	naufal_ilyasa_seraphine_ig_full_res	fse_with_generator_shift	diversity/naufal_ilyasa_seraphine/ViT-B-32,	0.317626953125
358	naufal_ilyasa_seraphine_ig_full_res	fse_with_generator_shift	quality/naufal_ilyasa_seraphine/ViT-B-16,	0.232666015625
359	naufal_ilyasa_seraphine_ig_full_res	fse_with_generator_shift	diversity/naufal_ilyasa_seraphine/ViT-B-16,	0.2900390625
360	rich_d_amaru_studyfinal	orig	quality/rich_d_amaru_studyfinal/ViT-B-32,	0.2119140625
361	rich_d_amaru_studyfinal	orig	diversity/rich_d_amaru_studyfinal/ViT-B-32,	0.244873046875
362	rich_d_amaru_studyfinal	orig	quality/rich_d_amaru_studyfinal/ViT-B-16,	0.226318359375
363	rich_d_amaru_studyfinal	orig	diversity/rich_d_amaru_studyfinal/ViT-B-16,	0.2352294921875
364	rich_d_amaru_studyfinal	e4e	quality/rich_d_amaru_studyfinal/ViT-B-32,	0.21435546875
365	rich_d_amaru_studyfinal	e4e	diversity/rich_d_amaru_studyfinal/ViT-B-32,	0.2413330078125
366	rich_d_amaru_studyfinal	e4e	quality/rich_d_amaru_studyfinal/ViT-B-16,	0.229248046875
367	rich_d_amaru_studyfinal	e4e	diversity/rich_d_amaru_studyfinal/ViT-B-16,	0.2198486328125
368	rich_d_amaru_studyfinal	fse	quality/rich_d_amaru_studyfinal/ViT-B-32,	0.21337890625
369	rich_d_amaru_studyfinal	fse	diversity/rich_d_amaru_studyfinal/ViT-B-32,	0.25830078125
370	rich_d_amaru_studyfinal	fse	quality/rich_d_amaru_studyfinal/ViT-B-16,	0.2264404296875
371	rich_d_amaru_studyfinal	fse	diversity/rich_d_amaru_studyfinal/ViT-B-16,	0.235595703125
372	rich_d_amaru_studyfinal	fse_with_features	quality/rich_d_amaru_studyfinal/ViT-B-32,	0.2171630859375
373	rich_d_amaru_studyfinal	fse_with_features	diversity/rich_d_amaru_studyfinal/ViT-B-32,	0.345703125
374	rich_d_amaru_studyfinal	fse_with_features	quality/rich_d_amaru_studyfinal/ViT-B-16,	0.227783203125
375	rich_d_amaru_studyfinal	fse_with_features	diversity/rich_d_amaru_studyfinal/ViT-B-16,	0.313720703125
376	rich_d_amaru_studyfinal	fse_with_generator_shift	quality/rich_d_amaru_studyfinal/ViT-B-32,	0.216064453125
377	rich_d_amaru_studyfinal	fse_with_generator_shift	diversity/rich_d_amaru_studyfinal/ViT-B-32,	0.3251953125
378	rich_d_amaru_studyfinal	fse_with_generator_shift	quality/rich_d_amaru_studyfinal/ViT-B-16,	0.227783203125
379	rich_d_amaru_studyfinal	fse_with_generator_shift	diversity/rich_d_amaru_studyfinal/ViT-B-16,	0.296630859375
380	ricardo_viana_render2	orig	quality/ricardo_viana_render/ViT-B-32,	0.259765625
381	ricardo_viana_render2	orig	diversity/ricardo_viana_render/ViT-B-32,	0.2374267578125
382	ricardo_viana_render2	orig	quality/ricardo_viana_render/ViT-B-16,	0.268310546875
383	ricardo_viana_render2	orig	diversity/ricardo_viana_render/ViT-B-16,	0.225830078125
384	ricardo_viana_render2	e4e	quality/ricardo_viana_render/ViT-B-32,	0.26708984375
385	ricardo_viana_render2	e4e	diversity/ricardo_viana_render/ViT-B-32,	0.214111328125
386	ricardo_viana_render2	e4e	quality/ricardo_viana_render/ViT-B-16,	0.2744140625
387	ricardo_viana_render2	e4e	diversity/ricardo_viana_render/ViT-B-16,	0.2020263671875
388	ricardo_viana_render2	fse	quality/ricardo_viana_render/ViT-B-32,	0.268310546875
389	ricardo_viana_render2	fse	diversity/ricardo_viana_render/ViT-B-32,	0.2252197265625
390	ricardo_viana_render2	fse	quality/ricardo_viana_render/ViT-B-16,	0.27490234375
391	ricardo_viana_render2	fse	diversity/ricardo_viana_render/ViT-B-16,	0.210693359375
392	ricardo_viana_render2	fse_with_features	quality/ricardo_viana_render/ViT-B-32,	0.262939453125
393	ricardo_viana_render2	fse_with_features	diversity/ricardo_viana_render/ViT-B-32,	0.3212890625
394	ricardo_viana_render2	fse_with_features	quality/ricardo_viana_render/ViT-B-16,	0.271484375
395	ricardo_viana_render2	fse_with_features	diversity/ricardo_viana_render/ViT-B-16,	0.292724609375
396	ricardo_viana_render2	fse_with_generator_shift	quality/ricardo_viana_render/ViT-B-32,	0.263427734375
397	ricardo_viana_render2	fse_with_generator_shift	diversity/ricardo_viana_render/ViT-B-32,	0.298828125
398	ricardo_viana_render2	fse_with_generator_shift	quality/ricardo_viana_render/ViT-B-16,	0.273193359375
399	ricardo_viana_render2	fse_with_generator_shift	diversity/ricardo_viana_render/ViT-B-16,	0.28076171875
400	wesley_gardner_portraitstudy	orig	quality/wesley_gardner_portraitstudy/ViT-B-32,	0.27685546875
401	wesley_gardner_portraitstudy	orig	diversity/wesley_gardner_portraitstudy/ViT-B-32,	0.31982421875
402	wesley_gardner_portraitstudy	orig	quality/wesley_gardner_portraitstudy/ViT-B-16,	0.287109375
403	wesley_gardner_portraitstudy	orig	diversity/wesley_gardner_portraitstudy/ViT-B-16,	0.28955078125
404	wesley_gardner_portraitstudy	e4e	quality/wesley_gardner_portraitstudy/ViT-B-32,	0.2783203125
405	wesley_gardner_portraitstudy	e4e	diversity/wesley_gardner_portraitstudy/ViT-B-32,	0.306884765625
406	wesley_gardner_portraitstudy	e4e	quality/wesley_gardner_portraitstudy/ViT-B-16,	0.294677734375
407	wesley_gardner_portraitstudy	e4e	diversity/wesley_gardner_portraitstudy/ViT-B-16,	0.276123046875
408	wesley_gardner_portraitstudy	fse	quality/wesley_gardner_portraitstudy/ViT-B-32,	0.2763671875
409	wesley_gardner_portraitstudy	fse	diversity/wesley_gardner_portraitstudy/ViT-B-32,	0.326171875
410	wesley_gardner_portraitstudy	fse	quality/wesley_gardner_portraitstudy/ViT-B-16,	0.28759765625
411	wesley_gardner_portraitstudy	fse	diversity/wesley_gardner_portraitstudy/ViT-B-16,	0.292724609375
412	wesley_gardner_portraitstudy	fse_with_features	quality/wesley_gardner_portraitstudy/ViT-B-32,	0.26318359375
413	wesley_gardner_portraitstudy	fse_with_features	diversity/wesley_gardner_portraitstudy/ViT-B-32,	0.39404296875
414	wesley_gardner_portraitstudy	fse_with_features	quality/wesley_gardner_portraitstudy/ViT-B-16,	0.271728515625
415	wesley_gardner_portraitstudy	fse_with_features	diversity/wesley_gardner_portraitstudy/ViT-B-16,	0.34912109375
416	wesley_gardner_portraitstudy	fse_with_generator_shift	quality/wesley_gardner_portraitstudy/ViT-B-32,	0.265869140625
417	wesley_gardner_portraitstudy	fse_with_generator_shift	diversity/wesley_gardner_portraitstudy/ViT-B-32,	0.37939453125
418	wesley_gardner_portraitstudy	fse_with_generator_shift	quality/wesley_gardner_portraitstudy/ViT-B-16,	0.27587890625
419	wesley_gardner_portraitstudy	fse_with_generator_shift	diversity/wesley_gardner_portraitstudy/ViT-B-16,	0.337890625
420	titan_erwin	orig	quality/titan_erwin/ViT-B-32,	0.27001953125
421	titan_erwin	orig	diversity/titan_erwin/ViT-B-32,	0.2099609375
422	titan_erwin	orig	quality/titan_erwin/ViT-B-16,	0.287353515625
423	titan_erwin	orig	diversity/titan_erwin/ViT-B-16,	0.198486328125
424	titan_erwin	e4e	quality/titan_erwin/ViT-B-32,	0.273681640625
425	titan_erwin	e4e	diversity/titan_erwin/ViT-B-32,	0.189208984375
426	titan_erwin	e4e	quality/titan_erwin/ViT-B-16,	0.291259765625
427	titan_erwin	e4e	diversity/titan_erwin/ViT-B-16,	0.187744140625
428	titan_erwin	fse	quality/titan_erwin/ViT-B-32,	0.27197265625
429	titan_erwin	fse	diversity/titan_erwin/ViT-B-32,	0.1968994140625
430	titan_erwin	fse	quality/titan_erwin/ViT-B-16,	0.282958984375
431	titan_erwin	fse	diversity/titan_erwin/ViT-B-16,	0.1947021484375
432	titan_erwin	fse_with_features	quality/titan_erwin/ViT-B-32,	0.2452392578125
433	titan_erwin	fse_with_features	diversity/titan_erwin/ViT-B-32,	0.294677734375
434	titan_erwin	fse_with_features	quality/titan_erwin/ViT-B-16,	0.2421875
435	titan_erwin	fse_with_features	diversity/titan_erwin/ViT-B-16,	0.278564453125
436	titan_erwin	fse_with_generator_shift	quality/titan_erwin/ViT-B-32,	0.25634765625
437	titan_erwin	fse_with_generator_shift	diversity/titan_erwin/ViT-B-32,	0.25732421875
438	titan_erwin	fse_with_generator_shift	quality/titan_erwin/ViT-B-16,	0.259033203125
439	titan_erwin	fse_with_generator_shift	diversity/titan_erwin/ViT-B-16,	0.2481689453125
